SampleID,genus_shannon,genus_evenness,genus_richness,species_shannon,species_evenness,species_richness
236_V5,1.1898419299399212,0.016885342135962614,96,1.1266002927935492,0.006595965845414798,232
236_V6,1.8780019574207443,0.025558862281255056,112,1.7751328293948943,0.009783207456941539,243
236_V7,1.0333699534146183,0.009057973918750338,158,1.143113368648437,0.004814444879587315,298
236_V8,2.147485088213534,0.008780032702452844,287,3.1605086963251705,0.008228186197324374,588
236_V9,2.112718553932375,0.005565338745949264,382,3.441534615471769,0.00662592647127641,736
237_S1,1.6476249607730398,0.006067223368783475,313,2.508330173803275,0.004385099298320267,606
237_S1F,1.451559704168361,0.005728265167748014,294,2.6181413284688646,0.004752971312881804,596
237_S2,1.5836448829246497,0.007099159389380956,258,2.686737915091552,0.006016576401403251,474
237_V1,0.15957720769965006,0.022568139022176546,46,0.1406554740213103,0.00946049916496874,109
237_V10,1.7513453551488742,0.0062538174675903545,306,3.164441170200844,0.006948923906835842,582
237_V3,1.5800115943082467,0.03599097613976529,74,1.7267045235923106,0.017330367613771568,156
237_V5,1.8461737111617786,0.02977583829116479,92,1.9250447904849208,0.014840376188992383,173
237_V7,1.4910732932955495,0.008040356637550712,224,1.8404529357843686,0.004144983648763735,485
237_V8,2.4008091392007977,0.012740696131279206,292,2.9247725333177144,0.00749495284264108,557
237_V9,1.5486948048820173,0.007039376176170273,261,2.486122307789789,0.004731222824358684,546
238_S1,0.7415043954463894,0.008117582217677128,161,1.2074786707002558,0.005513602653068611,281
238_S2,0.557179593573807,0.0067374484057486856,172,1.0682103157766645,0.0046890334899711795,293
238_S2F,1.0702343217360761,0.005733736942165598,248,1.582909174348096,0.0038972334667729835,440
238_V1,1.5211134416395542,0.01200652104920179,188,1.7620771066284882,0.006545071513510796,364
238_V10,1.4854297357822484,0.005337669387063628,305,2.110628789250268,0.003444534796133343,580
238_V11,1.0664522915083772,0.004208160130383218,319,2.3044337068553307,0.00436046735978755,596
238_V12,1.1698198211650908,0.0035980757411596107,380,2.602160547493362,0.004444474894824864,715
238_V3,1.3208551161255366,0.017126846888590494,128,1.6627733760866497,0.009301036834408057,265
238_V4,0.05068934062904372,0.014215973651798343,71,0.05105432413069393,0.0077002853554674075,131
238_V6,1.3844402259278823,0.023465112852787316,97,1.6767714387279458,0.013257692285685694,180
238_V7,1.4781751595763224,0.011402396285564453,205,2.3672732706467765,0.011522419621470556,339
238_V8,1.2637061594261927,0.006663468690227288,242,1.9486387968323937,0.004253249810854822,466
238_V9,0.7640723644530981,0.006085298423965397,204,1.278305188857796,0.003904796875636137,379
239_S1,1.8048180167370618,0.008236903708033868,295,3.1700224995372963,0.010127519994607969,518
239_S2,2.048442524638857,0.011871842247269504,249,2.3119039879571557,0.006315463262919072,476
239_S3,1.913282040819368,0.005040942737969568,431,3.5477728497912286,0.008907171505599401,801
239_V1,1.0525208258107581,0.00993158369807778,149,1.155835794633401,0.004785460819303962,290
239_V10,1.8796649411742574,0.005445115657398348,384,3.6351365375878317,0.009797251239005798,690
239_V11,1.0720625963778223,0.003967617347800584,337,2.6576018169547897,0.004648399050870024,601
239_V3,1.7352374837390496,0.023491008736697967,125,1.9620062068214752,0.011476422800300664,271
239_V5,1.7296159746717468,0.009424026256021796,251,2.991352644348292,0.010341962790813095,437
239_V6,1.8966268621849856,0.009642907743924288,286,3.3880401290008395,0.01407113408213535,489
239_V7,1.5880704792387579,0.006382079414600332,307,3.1494596297142796,0.010976797583348701,523
239_V8,1.8567809482028128,0.009709320860134868,261,3.018062839941883,0.010530562164923022,464
239_V9,2.22673934018394,0.010224024557922724,352,2.86457838106951,0.007317317677521467,624
240_A1F,2.1552970606814976,0.006110288481174274,454,2.5412788199599863,0.00307951162426117,824
240_A2,2.852819535690246,0.011731644061220091,382,3.8233434219610816,0.011252273834370944,748
240_A2F,2.8944797902614354,0.012613882328582907,383,3.779584651979168,0.011102146368194753,729
240_S1F,0.9823131596212527,0.008497465496876189,158,2.6905650322947205,0.012787834157006666,311
240_V2,1.6274238996537524,0.008246366532527867,234,3.139266650385227,0.015319824037676863,377
240_V6,2.1191030997989024,0.008783239332417725,346,3.10320285775683,0.0070617090063182985,655
240_V7,2.168962872896011,0.009251905014670688,337,2.7110189301559577,0.004774832979334652,627
241_S2,2.7161429761200755,0.0069936445287982,433,4.555532919874467,0.014942906135407111,791
241_S2F,1.7856880321985753,0.005417030128891518,344,2.9742274272448914,0.0049089012126597945,622
241_S3,2.4110751786370854,0.007558003130014628,367,4.073962098504059,0.014699712256925741,654
241_V11,2.539124201985853,0.008278214246900733,364,4.180291309660567,0.013209178165947803,636
241_V2,2.8807579192676895,0.01854264711257313,284,3.434043458835749,0.00774491788500302,713
241_V5,2.0187399754159197,0.007593923488984331,372,3.7384808113076167,0.01190095722563166,782
241_V6,1.7240364786535023,0.0063812360737881685,393,3.391397404920744,0.009897130498951807,775
241_V7,2.5845190905879214,0.008445280946934254,436,4.342372228602883,0.014993186928283228,842
241_V8,2.7472096404937925,0.008937924387762568,470,4.335456478270219,0.013750330966303287,903
242_V2,1.8653139847722868,0.014601230463294252,177,3.0565400688123474,0.011623716950627559,422
243_A1F,2.287027053125094,0.006678493249188411,445,3.919124369387359,0.006803133970207247,872
243_V1,1.4434009302325457,0.021683267511339477,109,1.5313632461483317,0.010829492588912755,217
243_V3,1.7872742730150801,0.01652158557814413,144,2.248831073554063,0.009777403438541823,297
243_V9,2.15864677524388,0.009728409899577297,323,2.5682637509268424,0.0040709405431131095,742
244_V1,0.933638043751212,0.016331204214115172,95,0.561937682817,0.005434136965758039,213
244_V3_1,0.20687095150303111,0.006187596207046546,168,0.178307411960109,0.003199176870616926,321
244_V3_2,2.1958659610892575,0.014328767440025257,223,2.37370832695921,0.007235101164959367,446
245_A1,1.8528622398906651,0.005762237414227661,430,3.6034996751866677,0.009428635715595773,819
245_A3,2.506409267373661,0.007848820505924746,465,3.72272688389764,0.008158863924748938,909
245_S1F,2.7019627097139476,0.007087906229677729,488,4.215416720103234,0.01002840616111719,959
245_S2,0.11875234848306364,0.01331673041033243,77,0.1155767692545403,0.006421135161244596,159
245_S4,2.3207271757900574,0.0060880487388785326,423,3.7167744698121012,0.009314012174716937,787
245_V10,0.714386889339815,0.0038715271170978787,323,2.194988016814652,0.005163336187020919,596
245_V12,1.6796281932182886,0.003918466570009799,447,3.4167963689174985,0.006195119176085199,866
245_V2,1.907982081890913,0.012754859154263143,209,2.5979210744800074,0.008559596261223172,384
245_V4,1.7819047913251664,0.009221606037162183,270,2.5639998845400642,0.006960256737640326,469
245_V6,1.9239927373748,0.005441627585063015,407,2.9722167740630145,0.004928246712195517,731
245_V7,2.136897970681672,0.006075957516444499,425,3.8095765805260653,0.010189592199842952,777
245_V8,1.5522187917629113,0.004748289368506595,389,3.024484532468086,0.006456232240876366,669
245_V9,2.5119249205632657,0.007114023478308478,479,3.844923003942366,0.009125494493767731,907
246_V1,0.498409516284546,0.024445755887993078,48,1.3678980553898628,0.016964289099449924,102
246_V10,2.0181922143835838,0.0067799902693001,403,3.770771189725445,0.011703003295085746,688
246_V2,1.7592769096801761,0.014568453128851836,168,2.5364155597665294,0.011558445481849767,299
246_V5,2.4206880456335047,0.011883885061005184,297,3.6726085862912323,0.014277656816337364,514
246_V6,2.3475450673733262,0.008812834498678394,367,4.149963394321594,0.016935989694302104,655
246_V7,2.591698190248442,0.009746981935295591,348,3.9953401855509556,0.013927149825235673,651
246_V8,2.009379431961274,0.007213129034206873,361,3.716263258981179,0.012194134606787806,601
247_S1,1.9508590382470057,0.005366380790183993,388,4.021867383638083,0.012980952916411324,713
247_S3,2.1518787068684775,0.00530067659247075,431,4.079685409651153,0.013872423806036658,779
247_V1,2.0720906185453125,0.01619191141057156,176,2.7173091685166186,0.01330992927175744,320
247_V10,0.8753072329278501,0.0041310523325698845,304,3.108105340022009,0.009875158620135046,587
247_V11,2.1563392846881833,0.006050380800226159,408,3.9681257288239387,0.013890123687919417,729
247_V12,3.1429740416555387,0.010697794489470152,538,4.143378213215639,0.009453656321319828,1107
247_V2,1.953160496677661,0.01650928224322263,166,2.665373095163787,0.014569599912627802,288
247_V3,1.6017136973601733,0.011699443934690005,186,2.301291499705024,0.009690057805251309,321
247_V5,0.8913023437241573,0.008776401184832323,152,1.789535677356404,0.00812565473074733,256
247_V6,1.5359364659850863,0.008411580480524686,206,2.6613852795387127,0.011521037079880139,336
247_V7,1.7594695649385077,0.010445547538802455,221,2.881392739682268,0.013525867966993054,360
247_V8,2.162419324136385,0.010292628613788303,280,3.214232666472301,0.012512967296272381,486
247_V9,1.0786362809372465,0.004021872323567462,336,3.0666062401586522,0.00935573899819258,588
249_A1,2.7180504086641286,0.006443266051483641,504,3.222238284424589,0.004084606158672408,1019
249_A1F,2.7046695116986874,0.006613931669852333,442,3.9958056837467177,0.007548656267179983,812
249_V11,3.014044131224518,0.009229936371270937,517,3.8560804740744565,0.007803099945152424,1032
249_V2,1.3297829321144814,0.007100620679672802,238,1.6597380739535796,0.00363774585492144,517
249_V5,2.9871784941793478,0.018631013000745784,269,3.040362056953611,0.008032947753282452,537
249_V6,3.26400608920055,0.015467531636831153,392,3.692682375924765,0.008523484076723636,797
249_V7,2.9097522531686586,0.014733567602263074,297,3.0349244728536697,0.00731032611241547,581
249_V9,1.904216362371974,0.004143918576470619,472,2.240792833513443,0.0023775566088145954,923
250_S1,1.4689543701650791,0.010549089594664652,174,1.6293555955488181,0.004709061295108712,366
250_V10,2.0310271970465346,0.00584608236734561,451,2.9065598990545394,0.0048810375845262455,888
250_V2,1.5851245964790166,0.008691439192729042,207,1.6320179779546606,0.003728574907525064,460
250_V5,1.0752134600479173,0.008988389009859139,170,1.2569270719499497,0.003613212138265423,410
251_V10,1.7853922788624321,0.0047659541748139465,397,3.410356019470516,0.006089555978271298,777
251_V11,2.6159569558893887,0.00510032020299728,498,4.108568156624851,0.007507796854546378,1018
251_V2,0.6540662669558908,0.020888204170293637,63,1.2044585236582654,0.011168460607856756,147
251_V5,2.022106118458722,0.031167033515040608,113,2.7150503107023036,0.016065762542047377,317
251_V6,2.249677782056054,0.015916696339880416,227,2.8729778933833865,0.01125263770362856,448
251_V7,1.6067333963768937,0.009563090209664492,227,2.439309993900427,0.00849066204417153,442
251_V8,1.6087041209639334,0.008628769145430674,239,2.5115013731546516,0.007434037904323455,475
251_V9,1.7086805948251593,0.005041678781260012,370,3.4783542235081324,0.008809209516855657,722
252_S1,1.9728183630678704,0.0151155373304773,196,2.53736102952236,0.009427208983569637,402
252_S1F,2.57114304802337,0.018838977643318933,223,3.1997999670448607,0.012215644181153677,455
252_S2,1.6475099999470306,0.010479776377500577,192,3.1530157153463323,0.012330537230875752,407
252_S2F,1.800734839477871,0.013413343886767256,193,3.021654062019713,0.013832115019463478,402
252_V10,2.5513228077888637,0.00693082133013808,394,2.985169472063845,0.004054201839809182,717
252_V12,1.742987851438067,0.003368221717467981,524,3.6261628127308616,0.006778728379638591,1004
252_V2,0.11161385553808005,0.010306180278446549,99,0.17564996163195037,0.005182907741922011,199
252_V5,1.3531693333143409,0.011904475311724998,139,1.4466514239796406,0.00520934786018976,305
252_V6,1.7920425651471512,0.016610667770169188,156,1.914128514596317,0.00794743832086992,344
252_V7,1.6730347158409313,0.006878957360850429,320,2.285859139476446,0.004665493154481707,696
252_V8,1.7561468461547902,0.007940120369924692,263,3.212242299654604,0.011981459665386203,507
252_V9,3.3305220754209164,0.01722139285949612,358,4.156896683964447,0.016240564106162796,651
253_S2,1.7164717587147007,0.009216118814659243,212,2.832092557659873,0.009101203657556924,384
253_V2,1.649030643399902,0.009571716829743825,188,2.3811731935618816,0.005589530566119984,404
253_V5,2.820631874864203,0.015571746382676784,257,3.773832470646178,0.013759193791547816,524
253_V6,2.2844612382239458,0.012375276226673839,219,3.3145910101876104,0.009059433421778734,461
253_V7,1.6509008177754225,0.009174083331034597,200,2.7678476321103394,0.009538567746364043,370
253_V8,1.39678766687637,0.007862158542190101,211,2.581442021046262,0.007473658706507155,395
254_A1,2.2416084877946494,0.008637308474259326,327,3.128294948135225,0.007143694050921042,601
254_A2F,1.0003467953854905,0.006228545406244372,221,1.8793250533814503,0.005140158392701673,372
254_S2,0.8665756494612686,0.005535220269695988,230,1.6335586087948106,0.004078584690949251,426
254_S2F,1.039550210765861,0.005525969562434297,260,1.7830437912253005,0.004400090642494245,455
254_V10,0.9326656082702914,0.004500949095706021,289,1.8065374905707923,0.0035615661479411224,500
254_V2,0.3235349224012745,0.023610735305340424,46,0.14108002334603054,0.01068770163196836,96
254_V7,0.8561938355741056,0.006282899108271465,204,1.635725844167942,0.00473075838738088,370
254_V9,2.0093880610190626,0.005785165461430358,385,2.7624155237077312,0.004859977702030792,667
255_V3,1.519012630932156,0.007573237214632233,269,2.380228021259503,0.006596852499212214,466
255_V5,1.181486787615707,0.016040772986814174,115,0.9295640929226104,0.004852473332085255,273
255_V6,2.1000676177572872,0.01221611888783401,245,3.1326843233871475,0.012527988210365604,483
255_V7,2.0969642586009685,0.0103741614147172,288,3.100466661476476,0.009849416245481421,555
256_V12,3.60153336914083,0.013209083947820601,493,4.769228773355299,0.0126196647037881,956
256_V2,1.2611535305497268,0.022334994948759207,91,1.8737620345725,0.009225364539109729,271
256_V5,2.176921197562404,0.012436206681826663,239,3.0031782542824703,0.00708472806403453,515
257_V2,1.3413314200413027,0.01421437118165323,130,2.079811396400437,0.007696160730584056,283
257_V7,1.378406919532848,0.008329549699237233,200,1.950442783444674,0.005513007826100222,339
258_V1,1.797197838357921,0.006191422072842896,403,3.21138405723582,0.005680224834079688,860
258_V10,1.4771520071245243,0.004251754654984148,379,3.1723762039055488,0.006115568860504049,683
258_V6,3.1036152218878166,0.017468434079780236,339,4.514533460083842,0.017155144358358337,657
258_V7,1.3335994352350835,0.004221541674267144,343,3.131591391514964,0.006771138144206793,677
258_V8,1.6618997987074238,0.005279515825493745,360,3.341541188967904,0.008244322711234946,714
259_V1,0.8417470242763329,0.01610572353557175,84,0.954866202152056,0.007958429120485694,171
259_V11,2.715616693216826,0.008476004582709735,373,4.368481574920995,0.013846164179237503,726
259_V12,2.35571507459522,0.0061721702791525035,418,3.904725867502702,0.008553081499155468,766
259_V2,1.2187878326642005,0.027447105623031733,73,1.325200833672407,0.013185694839844962,154
259_V5,1.5768260112736443,0.014007918829877107,178,3.1359866554452442,0.017843175822684142,364
259_V7,1.8659161369519535,0.005829700647981203,361,2.973256202816502,0.0065803967297932975,613
259_V8,2.640734848084061,0.009629091986607765,392,4.387194571842362,0.015229845249462503,751
259_V9,1.5393276225432342,0.004195652816982799,384,2.7688428553404787,0.004052124601391423,740
260_S1,1.8748524848690955,0.012132280006998513,225,3.3911967901856848,0.016726994662476374,426
260_S1F,1.6107299423013182,0.009054581643433618,237,3.3490737864133466,0.014421446092778406,492
260_V1,0.9577469292980345,0.02209741999980035,75,1.2215524523711851,0.013530921085670496,130
260_V10,1.8073926634339275,0.006700562461109978,355,3.718333707727337,0.012001468981262533,633
260_V11,1.7294647836744257,0.005251605839837667,409,3.7570213049089336,0.008523233688722718,772
260_V12,1.7281376065975236,0.004186560908118349,464,3.7087439693152517,0.007970013322490251,842
260_V3,1.1584222877163,0.012208282913082536,125,2.194862972899615,0.008422398342400779,286
260_V4,1.243977346613779,0.013273929209859626,143,2.0376383269652605,0.010238085345224749,327
260_V5,1.9361253722819283,0.02275925643102421,137,3.0081221182267046,0.018196810739521785,296
260_V6,1.916252232390103,0.025784115345681525,117,3.3674643267271205,0.02754843481721233,251
260_V7,1.7872720442834016,0.010459627008204492,259,3.1382672497082105,0.011863617603160567,505
260_V8,1.7258679904484115,0.0091058751465025,250,3.356998496330658,0.014507891548972453,464
260_V9,1.4519456848206167,0.007563045019917959,257,3.382501382658569,0.013472811582878594,456
261_S1,2.143080947898933,0.013528498812283409,220,2.518008556612388,0.0073922430897907475,462
261_S1F,0.691668310284596,0.00252573289419501,464,1.6809510175370959,0.001636419458147831,1111
261_S2,2.6680217124656576,0.012290088303729034,286,3.424425775140375,0.009714608210665004,592
261_S2F,2.563210200297764,0.010349186873057536,309,3.2516379620969365,0.008711047758184749,614
261_S4,1.7581360669911876,0.007425521279596766,323,3.070157957920326,0.008760439658860811,545
261_S4F,1.6691228209039284,0.006486145623130006,327,2.9661108693324896,0.007127913497626735,584
261_S5,1.7558245061272333,0.006987438254511641,356,2.600681028557774,0.005848484616357572,618
261_V4,1.4352313693131096,0.0097512367864993,214,2.696703379031245,0.006611738431739298,541
261_V5,1.417448812350068,0.00808126458091233,230,2.356482663368227,0.007773789800196248,457
261_V6,1.2140364155207568,0.006972459967963919,232,2.4967985359714806,0.007496671655287644,513
261_V7,3.1074416802212097,0.026790955059830604,230,3.4517839090857256,0.011118552432720004,531
261_V8,1.2450550031095573,0.004976555348945389,312,1.6667749560323448,0.0032333218281181434,556
261_V9,0.7967283635728174,0.0040842669057950115,298,2.0196811804510624,0.0043878000870667885,544
263_S1,1.7021489669199132,0.01636704260346183,173,1.9087346882509553,0.00953270746436502,312
263_S1F,2.1678581874252036,0.022549662206506005,175,2.3741889007544295,0.013101984224164375,322
263_V1,0.05143856358860441,0.016008042631288723,63,0.05330678182397663,0.007875370753957792,128
263_V11,0.8654474365769925,0.003626153503468736,341,2.6851840681717696,0.005085586023669239,624
263_V2,2.289964867906164,0.018538957436677113,212,2.7500564119844886,0.009601097632347433,420
263_V6,1.5378236649095767,0.01344510024377663,160,1.764081599347229,0.0073991237311914525,320
263_V7,1.649602483812497,0.00896909978701433,227,1.9612943337162292,0.0056352301764375015,412
263_V8,0.6651236157079329,0.004407026463752816,272,1.7749310633516782,0.005311540716474822,461
263_V9,0.9316389432713252,0.004205037279696314,304,2.3771935474017307,0.005760720402136503,538
264_S1,1.2282244475659174,0.00639682495155593,242,1.4617518352618326,0.0025974789061244253,625
264_S1F,1.7293053266042224,0.014668759123754488,185,1.8352891728432288,0.007001863410058934,386
264_S2,0.8785992248605028,0.006544095065600955,214,1.2325240506257822,0.0033285571777987005,480
264_S2F,0.8455540350425798,0.006728585307511907,196,1.141002532436267,0.0030039080162598936,479
264_V1,1.3628639239981588,0.019420819681877668,110,1.6775642856406556,0.009450868341003154,244
264_V10,3.0056148843168913,0.010504969565657506,377,4.524460308395741,0.016852475465536226,687
264_V11,2.523635970043014,0.006398973839310091,474,4.101810200321458,0.009658498903301711,867
264_V12,3.133643343435795,0.008354085870233558,516,4.032992474855844,0.007341317974565186,1025
264_V3,0.779545618658126,0.010129347564916593,125,0.9572332279375578,0.0043107852826105965,306
264_V4,0.42241946888122567,0.01777774212927631,64,0.6400623964360368,0.0074612957073956375,162
264_V5,1.457356893738681,0.014073137582655456,155,1.6269317481459848,0.006803007394963141,342
264_V7,1.2624498765183985,0.01108855938160623,189,1.5275002627525285,0.0053784290920204265,430
264_V9,2.65089934482797,0.010560974569361834,385,3.686083481409459,0.008955932415757532,708
265_S1,2.342826985251038,0.02220414281093175,178,3.0399996612041793,0.017257452677208233,371
265_V2,1.2116195969905492,0.008820933147205282,167,1.3143666662957838,0.004553516462085121,326
265_V4,0.9752789211241759,0.00853674766581918,159,1.0586900953444576,0.004686092341950014,288
265_V5,0.8518041257940511,0.004637710177653735,280,0.9202571283209995,0.0024546253235092357,522
265_V6,0.29681725462356406,0.010605184185827846,101,0.46773058927356614,0.005587724329306421,200
265_V8,1.5111522914172284,0.007462890853206594,264,2.1985896006370846,0.005132602155704213,464
GD5_1,3.6269250504253083,0.013896805710434227,540,4.225141669690833,0.00852379609719537,1083
GD5_2,3.81177092982501,0.01468807081660068,561,4.253778805945347,0.007645451320277864,1187
GD5_3,3.7037105121858254,0.013603170433209083,566,4.247215116923327,0.007860744140457676,1152
GD5_4,3.7310015417793707,0.014118102156633618,574,4.331974210649771,0.00847438525606597,1175
GD5_5,3.6744435460995692,0.014118430247137617,543,4.238215833425062,0.008047532605055243,1143
GD5_6,3.765884347462024,0.016159615477637144,530,4.4535123666018555,0.009983490530233006,1119
GD5_7,3.738324274190992,0.014637122890514916,559,4.318121118310751,0.008452297858528279,1166
GD5_8,3.641587095754265,0.01312113502195994,547,4.152605139092577,0.007631039310227894,1088
GD5_9,4.0116223161946385,0.018308749729928873,581,4.738238289297987,0.012824016291686592,1192
MSA2002_1A,3.154280589635223,0.04673588715880928,122,3.176538858788471,0.020368643881229248,255
MSA2002_1B,3.108418626790353,0.04403103021219551,127,3.109034430079498,0.01880690126809999,270
MSA2002_2A,3.175282104656064,0.04671842013462843,127,3.20957454391002,0.01974619705215994,276
MSA2002_2B,3.067378154118438,0.03921875914151147,135,3.0675842097666455,0.017551195451518488,273
MSA2002_3A,3.1623442164788598,0.044337413090567455,139,3.1792057427107263,0.01785033655504896,312
MSA2002_3B,3.109803721309049,0.047803895557653055,120,3.1205402589538096,0.019559621700043918,267
MSA2002_4A,3.10007221403731,0.04119684561338648,132,3.1091397118716038,0.017257482434579707,286
MSA2002_4B,3.10856609887917,0.04350964505767066,125,3.119568875303976,0.017306622336087107,285
MSA2002_5A,3.0901357246542944,0.03863116059348648,141,3.091728586401481,0.016691135851961105,296
MSA2002_5B,3.1442919673514975,0.05311608230539767,109,3.159482399608823,0.02118784465846385,249
MSA2002_6A,3.1928283435480767,0.038213639522279984,158,3.2669675339395603,0.015549592258169603,356
MSA2002_6B,3.2522973075886203,0.05291807063052746,122,3.3100359770825407,0.022944631394063317,261
MSA2002_7A,3.173324049128476,0.04717312631845259,125,3.192796071453984,0.02169824455799186,245
MSA2002_7B,3.1337188012841533,0.04325555051008678,128,3.1509159721069953,0.018547574597655964,272
MSA2002_8A,3.09864651813743,0.041968264939443466,132,3.095020565129928,0.017308942173763896,286
MSA2002_8B,3.1984064696926353,0.05119408612843702,127,3.2261433682809364,0.021680479646917578,278
MSA2002_9A,3.0924787212978404,0.04719490488234844,124,3.0904001991866554,0.019074324626952258,279
MSA2002_9B,3.088439067385648,0.044204467327869736,130,3.088252064367237,0.018719317494996654,280
